Id,price_doc
30474,5024551.060116647
30475,8266149.567153156
30476,5254128.301049969
30477,5710166.191295047
30478,4985885.883836829
30479,7479282.240023814
30480,4286023.806801347
30481,4260851.829717487
30482,3971718.6831370275
30483,4431383.174052846
30484,5892123.951734124
30485,4981552.347445817
30486,3651779.550064559
30487,4225891.372295868
30488,5948543.857164831
30489,5960347.935428489
30490,18124424.43255598
30491,14170229.215783775
30492,6019789.24034801
30493,14164445.774243573
30494,7033456.912212543
30495,8232306.629951246
30496,8012224.21622811
30497,7782250.421765322
30498,4309999.729823074
30499,5696870.174540923
30500,10650357.77020088
30501,6007939.436812857
30502,3458611.657613177
30503,5635010.252087306
30504,5575260.6521246545
30505,10739548.186458347
30506,3028279.062551543
30507,4939689.820863513
30508,5784558.477300949
30509,7773367.111785983
30510,9384807.166617358
30511,5969590.15792934
30512,6234137.672541345
30513,4286023.806801347
30514,3628756.7771054907
30515,9379451.905007536
30516,5644892.28576939
30517,8930106.327502633
30518,6386565.54833407
30519,4087864.224499595
30520,5906530.1872499855
30521,4020543.350745766
30522,8035067.332922168
30523,5715743.285716748
30524,8439264.504508158
30525,7464044.851343674
30526,4936851.314121989
30527,5214575.611530127
30528,5402028.390428669
30529,5870733.346058749
30530,5946719.683173599
30531,10692929.573953262
30532,4143478.0739546963
30533,9000499.113981443
30534,7026168.716662778
30535,9414059.754147852
30536,5740965.385899964
30537,9627701.10964616
30538,4421261.752598157
30539,8936888.1528424
30540,9432694.027926179
30541,5696702.908742137
30542,2466357.433035069
30543,5200721.589693866
30544,6238966.0267673675
30545,6784351.079929421
30546,3900409.862779407
30547,8246357.89286234
30548,4567380.484869563
30549,4917271.9058472905
30550,10323328.326620763
30551,4992716.500034936
30552,2037985.8240451163
30553,6188459.946363286
30554,10454604.926450115
30555,6381680.812993022
30556,7584625.635848171
30557,7230872.276647706
30558,8581101.74225085
30559,6028945.269592686
30560,5003268.589680562
30561,6294848.502259738
30562,10504630.311506659
30563,4357939.192222797
30564,6137784.20200089
30565,7325443.450810469
30566,7294312.762005713
30567,2476380.48123319
30568,9821577.740498597
30569,7934001.072087884
30570,5888583.7352858875
30571,6448522.067705905
30572,4963936.941866548
30573,5941812.2121189255
30574,5606168.926548986
30575,6231918.146732935
30576,4236691.6996375695
30577,3699634.168096187
30578,3029820.9679947253
30579,6273016.824952656
30580,4614846.909980421
30581,4419871.895819924
30582,9921574.208230259
30583,7000730.11558338
30584,4339825.841530913
30585,2992227.298879849
30586,8516719.702262977
30587,5438476.246384006
30588,6089950.712332626
30589,7218876.416051769
30590,10068342.94112148
30591,4856944.234805518
30592,6381885.69779666
30593,8047683.557951263
30594,7125822.852317934
30595,4294144.467039475
30596,6793503.464875966
30597,5941812.2121189255
30598,9420930.28847836
30599,9545385.816514015
30600,5580839.656958073
30601,5691584.028370926
30602,2408449.9223098382
30603,11034170.877610784
30604,4313354.613496623
30605,5965321.432506007
30606,11620730.633877555
30607,6424777.438474664
30608,7875587.4108720105
30609,5960347.935428489
30610,3417770.0797086596
30611,5784558.477300949
30612,6952042.07076285
30613,7060953.588677577
30614,15738902.959063098
30615,7130829.712067783
30616,5805590.467018892
30617,7851659.3426109
30618,4464745.4257165445
30619,4369206.344201859
30620,2743566.313872418
30621,8580473.311646253
30622,7856768.909172112
30623,5689064.090151416
30624,6733418.728076017
30625,7494974.705109962
30626,6211507.712814754
30627,7028114.2938184105
30628,5941812.2121189255
30629,5363502.126478743
30630,4634808.659004657
30631,6562134.601169736
30632,4157595.0662698257
30633,5074392.185515525
30634,10306237.09094709
30635,9420930.28847836
30636,5014013.420278393
30637,9369794.903155979
30638,5938167.559214662
30639,6632160.241525797
30640,4536070.598937436
30641,7829402.037142478
30642,5437101.163021071
30643,7071080.280630952
30644,9420930.28847836
30645,7062231.275203282
30646,5016903.268590671
30647,4529858.287245988
30648,16820095.71346479
30649,2714576.205068574
30650,4499776.857944675
30651,3072208.137655166
30652,4464730.672455998
30653,5823546.5204469655
30654,4793254.286088529
30655,9619602.293854784
30656,4088573.0309823053
30657,5512799.069122104
30658,8048935.919976237
30659,4804476.581354899
30660,7675608.2870742
30661,5814864.600067792
30662,8760272.411624363
30663,15472810.121648096
30664,11119201.107058372
30665,5960347.935428489
30666,2746387.980607403
30667,4240713.044235917
30668,7889962.890068512
30669,4479164.399302929
30670,2652385.198593423
30671,6769547.837223285
30672,10373666.57568402
30673,9688486.448147131
30674,8879568.148021426
30675,2455299.216451458
30676,7149688.4917705525
30677,4001208.7827631515
30678,15754655.5528303
30679,5372387.133365925
30680,5688435.062152726
30681,2429483.1702329316
30682,6403235.366618863
30683,9445737.345795738
30684,4618402.529191483
30685,6886545.893792604
30686,9337479.129561417
30687,4970421.1030542785
30688,4729412.366305921
30689,12320592.026094247
30690,17014442.393917598
30691,4526124.785590212
30692,5974050.527138173
30693,9753623.539426837
30694,4493602.744213066
30695,5984786.2175560575
30696,6451951.460536069
30697,10513019.01676863
30698,5065790.7395561375
30699,4681373.612716077
30700,4936851.314121989
30701,9420930.28847836
30702,5871616.756337331
30703,4022771.4911424206
30704,10299648.94454745
30705,7134117.165942628
30706,16879901.216017388
30707,3623837.556070674
30708,11631220.151421184
30709,4815773.74658566
30710,7286618.594205124
30711,4773752.844650189
30712,4033562.198539812
30713,5151286.294626874
30714,6346115.991180556
30715,4205030.731903549
30716,9445737.345795738
30717,6062488.5766702555
30718,10208211.728068218
30719,10888102.696230125
30720,5944552.933745502
30721,3523974.028916685
30722,7245361.132931242
30723,6013533.576206813
30724,11066448.95124965
30725,5816020.552431349
30726,9914101.972184965
30727,9390700.579169478
30728,9898997.829791594
30729,3556030.959799713
30730,5707334.931555752
30731,6419755.807680052
30732,5131401.560166303
30733,5309550.613976633
30734,5876518.831653468
30735,5541095.358860516
30736,5696984.087644788
30737,6314661.271236133
30738,5882734.912792104
30739,3810497.8589243717
30740,7003750.6040895935
30741,10181578.047315912
30742,4227310.292562448
30743,4948540.240361317
30744,9019560.080226086
30745,7316175.391529864
30746,5541095.358860516
30747,11361131.89679448
30748,15310565.34286627
30749,4359963.043274686
30750,5997142.667707844
30751,4154137.045135116
30752,5841136.078383734
30753,8629185.110428853
30754,5489763.732509611
30755,4681919.645786225
30756,7109470.84775432
30757,5368128.185339335
30758,8064847.664488602
30759,5977648.490111915
30760,4434585.455126446
30761,8218443.378770819
30762,6762509.172404755
30763,10549471.355956553
30764,5934146.800906226
30765,4827864.805984625
30766,3993249.231059194
30767,8473593.778960537
30768,4370097.004655561
30769,6226936.260104654
30770,5960347.935428489
30771,3454491.753383452
30772,7481605.458945051
30773,7795912.017101975
30774,5966832.49059119
30775,8264747.387171635
30776,5198753.418102253
30777,5960347.935428489
30778,8666657.154625552
30779,5721464.740944786
30780,6571771.345311482
30781,5937973.212851495
30782,4312140.229538222
30783,5376539.960893664
30784,3663487.3893587696
30785,5192414.842070432
30786,4286023.806801347
30787,6527216.880672851
30788,5571312.745827883
30789,7247718.876690284
30790,6086506.308213804
30791,9405380.124508947
30792,5999231.12481492
30793,8901954.07353561
30794,11282445.406583035
30795,8603197.138080532
30796,10119605.548463918
30797,11677028.167265126
30798,3158698.765896123
30799,9462339.056056404
30800,11536914.967832815
