Id,price_doc
30474,2681097.282146413
30475,6126743.317951318
30476,3805095.7091789823
30477,5517163.450756802
30478,4222991.28810029
30479,4889415.601212518
30480,4487364.040484927
30481,3405759.366536737
30482,5137010.126568809
30483,3902465.4763871464
30484,4458600.801097911
30485,4031035.2098711315
30486,4190908.4602857297
30487,2407652.697161626
30488,3236154.305359104
30489,4369216.229169806
30490,6888166.895903381
30491,5532328.382846511
30492,2902524.650113018
30493,4566764.658175711
30494,4942134.425499941
30495,9688537.584080655
30496,7293662.653120346
30497,6592726.161262737
30498,4459707.067838963
30499,6799711.219592519
30500,5450546.471703696
30501,3306498.03137637
30502,3005606.575393459
30503,3259189.0208886596
30504,4845818.68512466
30505,7844837.864252875
30506,2062930.9329081904
30507,3930120.773940958
30508,5555334.748741908
30509,5541967.663254972
30510,6250203.0671342965
30511,5116897.881410164
30512,3517885.9813205004
30513,4755779.916083823
30514,2196823.202019877
30515,6154461.486638224
30516,4945882.36544407
30517,5880787.04201215
30518,3713306.0445867106
30519,4681114.124370336
30520,4980171.997516314
30521,4330356.459252173
30522,5140211.2998558525
30523,7534882.263443627
30524,4231713.6125127
30525,11606238.205537334
30526,3779851.2884101514
30527,3829112.989875946
30528,3675839.5146083874
30529,6006419.0712614395
30530,4529754.479993038
30531,6970383.6087727025
30532,3377652.7448950093
30533,8753287.069902407
30534,5098846.775689841
30535,6332304.893823663
30536,4220582.657197823
30537,6897782.736670035
30538,4143816.3347217445
30539,5988028.492430827
30540,6746116.238653711
30541,6710975.926268637
30542,1851224.1939476433
30543,3553280.3163842415
30544,3004820.069795368
30545,7175054.85784837
30546,3244063.7493814705
30547,5829747.22271578
30548,3476946.5509711253
30549,4277654.827823913
30550,9280519.47494736
30551,4223457.703477056
30552,1650981.7976825968
30553,8349980.729695298
30554,6308312.349891832
30555,5782942.518547209
30556,4410584.207444898
30557,6827636.973724571
30558,5359386.399530199
30559,6270725.762568474
30560,5015964.810027271
30561,5228553.199356724
30562,6977392.354560242
30563,5250248.884042784
30564,6959947.462136255
30565,3927261.894410898
30566,5202188.787544813
30567,1611612.0890857442
30568,7075641.554254644
30569,5429976.599539754
30570,3012630.072331855
30571,4075291.877450671
30572,3994176.540775887
30573,5304333.101000067
30574,6116902.129074127
30575,4646937.813925812
30576,2972587.3260673042
30577,3575319.4216300566
30578,2146877.2794117304
30579,5187358.425366786
30580,3467952.633085187
30581,2749499.395033922
30582,5888186.13477817
30583,5092211.79716988
30584,2188862.0705559296
30585,3528021.3407200123
30586,5757404.780576618
30587,4152429.5864282395
30588,3487908.452856844
30589,4435297.21492272
30590,9730708.267511725
30591,4218092.490662257
30592,5902466.289108153
30593,6783765.941133552
30594,5954381.685523258
30595,4310207.195879459
30596,3985164.954826976
30597,5269712.872200908
30598,6470821.084687158
30599,8969418.621998271
30600,6513947.011444222
30601,4583633.444327526
30602,1624612.9084185122
30603,8659567.482319754
30604,3317481.6695017377
30605,5028238.117784494
30606,8389244.909004454
30607,7009124.619751307
30608,5774906.101128081
30609,4293962.841144587
30610,3169998.129332422
30611,5439922.632993378
30612,2697936.0007141093
30613,7370925.948584516
30614,12941492.06020007
30615,4951281.915004449
30616,5621550.016881626
30617,8258855.767029129
30618,3876225.5368587347
30619,4359352.533259569
30620,2117154.6388943903
30621,3709499.4818997714
30622,8948276.250328941
30623,2647352.262455521
30624,4389130.710811088
30625,4970633.050490848
30626,6191587.570688466
30627,4470728.829854036
30628,5055187.779291732
30629,5010856.887907182
30630,4592844.114810731
30631,4867941.845593066
30632,3386417.072762894
30633,1914596.534690292
30634,7013478.019956369
30635,6653364.425792858
30636,2856700.6625351324
30637,5790608.69635148
30638,4401861.172161599
30639,8084875.542178998
30640,3503452.7720404747
30641,7389771.615272516
30642,4641335.482390514
30643,5247650.174522419
30644,6473833.723054692
30645,3457489.1878592293
30646,2012066.3105336982
30647,3582081.4266389813
30648,7952981.583422867
30649,2141282.8888493264
30650,3161173.1682560546
30651,2072688.842390604
30652,3499502.7246044623
30653,4941792.5488422355
30654,3525233.159508484
30655,8895275.960462768
30656,3454123.5604349556
30657,5018706.314407248
30658,3839193.458989599
30659,3654828.4465867807
30660,5061915.674884703
30661,4271418.705967297
30662,4980375.039789566
30663,8030241.825554578
30664,12203171.54698503
30665,4559053.7621174725
30666,1852160.6274679403
30667,3337999.5288479296
30668,6220173.235816095
30669,5808492.991967379
30670,1435192.2084568164
30671,5089592.2086886205
30672,10016880.923922967
30673,5353344.013543577
30674,10019905.808062786
30675,1681620.5700074055
30676,6731440.684688685
30677,3295923.380750667
30678,9441905.869682983
30679,5711508.96361138
30680,5462888.768695749
30681,2443375.7020704467
30682,6172150.321322532
30683,6772441.521416731
30684,5105646.887444594
30685,3403192.3775992617
30686,6299096.294926269
30687,3954378.5499022836
30688,3445990.693730614
30689,13177454.825888716
30690,7982878.007776832
30691,2590438.1740562064
30692,5645472.962973875
30693,4643922.010739805
30694,4108963.0601802333
30695,3613873.4486562153
30696,5514923.285094686
30697,5957680.632621059
30698,4788585.500586756
30699,3165318.961080627
30700,3827468.0216392605
30701,6429053.573855531
30702,3881600.9037698023
30703,3099628.6998148756
30704,6165162.686096712
30705,5275330.450492491
30706,7430861.319894916
30707,2662977.056181161
30708,10284608.563005133
30709,4469615.9638053905
30710,3696218.6762905414
30711,4016090.8109588576
30712,3459244.9512894126
30713,3260502.8459921586
30714,5180062.168416159
30715,3191866.1917923233
30716,6769990.19724833
30717,4245166.037793441
30718,3730348.8961865557
30719,9321300.467222879
30720,5950018.930720221
30721,3109245.76147856
30722,7147212.337231886
30723,4288600.579559142
30724,7324488.824404249
30725,3748322.7399743954
30726,5168986.973944899
30727,6363360.603046274
30728,5884275.163056652
30729,2634726.1707499754
30730,2687377.54405461
30731,5513928.691383958
30732,2601219.640170518
30733,4672626.29034197
30734,4707453.795451592
30735,4122070.4003926665
30736,6160500.010917069
30737,7162981.409800463
30738,4702686.120425752
30739,1815711.8990047316
30740,5084992.914624868
30741,5207533.655229737
30742,4399828.274588961
30743,4107612.691302607
30744,6178462.454324233
30745,5735601.0095981285
30746,4242090.993721152
30747,12139834.992239214
30748,5990656.394962238
30749,4549342.805862994
30750,4473720.2054035105
30751,3239041.8525169585
30752,5464992.86835678
30753,6317816.176944002
30754,2295006.8485677834
30755,2970488.010994373
30756,5835382.863211923
30757,2184805.1501726764
30758,10666877.75467517
30759,6173983.713827175
30760,2155944.0461566537
30761,7980762.765902019
30762,4293691.045668252
30763,7495001.119876515
30764,4128420.7628977657
30765,3038885.4743825262
30766,2714579.561041827
30767,3877561.0345531227
30768,3892147.241442163
30769,3727705.5498003503
30770,4556208.471716965
30771,2676196.5658845226
30772,4932888.954139104
30773,7066821.028623514
30774,5556246.18361439
30775,5146524.668588104
30776,4186412.040799422
30777,4365473.130852789
30778,8722559.78099659
30779,3197306.2793135513
30780,4344861.5289754355
30781,4709513.2232586015
30782,4952188.868587288
30783,4415228.447783166
30784,2832191.434124697
30785,4301183.651019588
30786,4195077.450901643
30787,5930664.642639642
30788,4132352.745694429
30789,6103028.432165321
30790,6307594.257812333
30791,6074617.316730762
30792,4709684.935412019
30793,8122245.165861199
30794,4763976.27068727
30795,9248425.144447295
30796,5391695.877826888
30797,9212013.442483623
30798,2110243.217782984
30799,4935943.894870836
30800,12416333.531788051
30801,5315143.428069497
30802,15221743.999933919
30803,4124041.7514361087
30804,4331047.160488113
30805,9179899.220179271
30806,4809326.257920689
30807,5728054.298829332
30808,6048272.78207409
30809,3850354.8589278385
30810,5435875.635814182
30811,3254234.5727216024
30812,2305124.597854535
30813,4979840.282489275
30814,1792977.4208370799
30815,2419868.0623004506
30816,4422357.088131892
30817,1582914.0690198252
30818,3463633.7361114626
30819,3729135.3710520584
30820,2370210.8579225335
30821,9579498.278521724
30822,5047917.901726768
30823,3808414.786700518
30824,3350188.5525816362
30825,5971432.765591396
30826,4312595.500226474
30827,5235492.092680229
30828,3763932.140675221
30829,4103012.468859587
30830,6055967.579978466
30831,4935474.282331067
30832,3038988.818885505
30833,3267708.7222150313
30834,3256927.1020509535
30835,2782432.8506359453
30836,4401442.883690272
30837,3852478.125789883
30838,4466255.275477037
30839,3035381.507895119
30840,6852827.946565878
30841,7781083.757546201
30842,5552245.729994006
30843,3672533.5216613454
30844,6091458.176814189
30845,4924578.160812943
30846,4446197.295937059
30847,5626594.747774331
30848,6576032.980614261
30849,3449129.2390613924
30850,3229502.784442424
30851,4322451.650960114
30852,3740027.516131409
30853,5708675.848871756
30854,2410095.6165906987
30855,4669001.038519241
30856,4694492.781671064
30857,2266795.487187136
30858,4442692.507141121
30859,4166613.3120302656
30860,4557239.540376414
30861,3872213.5918095876
30862,4005718.43020543
30863,6500970.106360264
30864,3015023.8724826137
30865,7904673.802594135
30866,4922106.132577599
30867,3763851.2066122247
30868,7838658.165255691
30869,2577672.0346615994
30870,4278680.456771598
30871,7605343.3299892275
30872,5075287.195034219
30873,3841050.9199140593
30874,3789270.6068312908
30875,3561078.8351235595
30876,3980257.182255952
30877,4333268.829112136
30878,4263089.779039061
30879,7098304.175201191
30880,5426909.914966423
30881,1580120.8295300202
30882,3590443.8724379987
30883,2511474.063020392
30884,4514957.108856083
30885,3781615.665064346
30886,5324301.637799894
30887,5924656.750986294
30888,4465117.205762282
30889,3753952.8730579955
30890,3579483.678607597
30891,2567737.5321479314
30892,2731350.7987673865
30893,4613128.519370048
30894,2439404.488538105
30895,3834292.3059154674
30896,7427099.349375594
30897,3777957.391393812
30898,5188325.749932538
30899,4316875.644409863
30900,4398372.550284765
30901,2615391.800169802
30902,1603041.548946129
30903,3795916.013339924
30904,3607105.309898743
30905,4356739.144264985
30906,3620950.068391929
30907,9195757.660092581
30908,3346219.674544894
30909,9488786.595774882
30910,5005161.414906504
30911,2061307.6970424487
30912,3762456.026930476
30913,9037658.705167789
30914,5043652.916650902
30915,4051013.5327650155
30916,4306967.994925346
30917,4491977.025546711
30918,3812181.249240941
30919,2734424.2208575266
30920,2496541.450696131
30921,4206726.32613625
30922,3059160.911350904
30923,4029040.1450298633
30924,5308773.802603216
30925,6529678.4850194575
30926,9066936.87081133
30927,6732945.380921511
30928,2589493.9840406356
30929,5075176.034646601
30930,6271726.128646668
30931,6049604.294615224
30932,5009905.769465959
30933,4906885.665564277
30934,5244895.703599107
30935,4805290.169023408
30936,4520761.3009364605
30937,6591815.796048897
30938,2899812.75540204
30939,6036225.238204375
30940,4623507.564980542
30941,6621522.7055535
30942,3909192.562699265
30943,3527124.863270051
30944,3929394.2304839925
30945,2368416.983774416
30946,6750808.982322584
30947,4813900.434744675
30948,3847479.917956097
30949,4918313.216768014
30950,2542787.3611114514
30951,15954002.236627236
30952,7575679.581216935
30953,7432600.924836284
30954,3956132.16627316
30955,3557142.674086841
30956,7791744.160751166
30957,2809732.950670207
30958,13203542.015506502
30959,5098176.504690253
30960,4316730.01406007
30961,6142748.717868574
30962,8121719.77067357
30963,3592084.5146792633
30964,2370571.6987378574
30965,5088593.81574054
30966,9639137.619799443
30967,5727721.190020412
30968,3312301.2669268986
30969,3620722.384261685
30970,5768434.263815395
30971,7234528.68526746
30972,3861080.804012238
30973,3571861.073869672
30974,3842742.7343954206
30975,5567106.832845546
30976,3842913.3276105127
30977,4317416.7620306425
30978,4767292.769073228
30979,4213650.826355144
30980,2850637.789264872
30981,4031000.8589891866
30982,4478794.289341461
30983,4247408.70062979
30984,4614139.364836884
30985,2903828.586679861
30986,6555230.873774214
30987,4624799.980892334
30988,4362090.241634215
30989,5383089.94547285
30990,8201093.545051569
30991,4453369.504702136
30992,2087863.7426334196
30993,3413663.134282196
30994,3301029.7258465714
30995,5366384.625129174
30996,4503301.1317352075
30997,4631708.825078435
30998,5183610.737027611
30999,2983282.4973084945
31000,6127985.123546538
31001,5826904.38429809
31002,8250783.834555918
31003,5985797.640074042
31004,3688481.4283506656
31005,2434513.813290631
31006,5140423.864319589
31007,2289076.070673204
31008,6412963.893573394
31009,5669554.2926533595
31010,6138830.793771296
