id,price_doc
30474,5493736.0
30475,8192440.5
30476,5599311.0
30477,6179525.0
30478,5020879.5
30479,9593830.0
30480,4281324.0
30481,4198422.5
30482,4728219.0
30483,4811634.5
30484,6473401.0
30485,4865788.0
30486,3617966.8
30487,4069041.8
30488,6167067.5
30489,5994721.5
30490,24140456.0
30491,18262572.0
30492,5894136.0
30493,13732010.0
30494,7053400.5
30495,11297296.0
30496,8906848.0
30497,8549911.0
30498,4577099.5
30499,7516014.0
30500,12443858.0
30501,6984359.0
30502,3161133.2
30503,6176580.0
30504,6108394.0
30505,10706457.0
30506,3224472.8
30507,4847902.5
30508,5423550.5
30509,8191539.5
30510,9318672.0
30511,6675685.5
30512,6341288.0
30513,4324043.0
30514,3690110.5
30515,10180984.0
30516,5952437.5
30517,11880422.0
30518,8181399.0
30519,4734884.5
30520,7398163.0
30521,5414837.0
30522,7785967.5
30523,6634348.5
30524,10657362.0
30525,12538845.0
30526,4864125.5
30527,4948590.0
30528,6849898.0
30529,6785965.5
30530,6166272.0
30531,14469676.0
30532,4521781.0
30533,11070038.0
30534,6941808.0
30535,9362113.0
30536,5492145.0
30537,12067826.0
30538,4934641.0
30539,8011396.0
30540,9700651.0
30541,6233265.0
30542,2005864.8
30543,5673150.5
30544,6381981.0
30545,9012885.0
30546,4171002.0
30547,10471060.0
30548,4381997.0
30549,5287625.0
30550,11695403.0
30551,5359117.0
30552,1776437.0
30553,7575482.0
30554,11203656.0
30555,6163874.5
30556,9365206.0
30557,7904441.0
30558,9458747.0
30559,6599780.0
30560,6162339.0
30561,7145947.5
30562,12771864.0
30563,5104318.0
30564,7380539.0
30565,6945374.5
30566,7317109.0
30567,1920189.2
30568,10970441.0
30569,10437737.0
30570,6871489.0
30571,8151137.0
30572,4974126.0
30573,6680418.5
30574,6465053.0
30575,7916179.0
30576,5051338.0
30577,4297475.0
30578,3145340.0
30579,7354451.0
30580,4679701.5
30581,5452329.5
30582,13132685.0
30583,7140901.0
30584,4513596.0
30585,2990758.8
30586,9276577.0
30587,5814309.0
30588,8308271.5
30589,7944355.5
30590,12399774.0
30591,5313947.5
30592,6789162.5
30593,8471545.0
30594,6016023.0
30595,5328710.5
30596,6931282.5
30597,6654752.5
30598,9617680.0
30599,10110357.0
30600,5176399.0
30601,6509530.5
30602,1787062.1
30603,12706722.0
30604,4599197.5
30605,6899831.0
30606,23909890.0
30607,6673151.0
30608,8989801.0
30609,6033011.5
30610,2971361.5
30611,5387386.0
30612,7777632.0
30613,9241952.0
30614,17674882.0
30615,7910077.0
30616,5547986.0
30617,9763907.0
30618,5153856.5
30619,4358195.5
30620,2617097.0
30621,9325069.0
30622,8294640.5
30623,6448365.5
30624,6780073.0
30625,8216384.5
30626,6490187.0
30627,7431940.0
30628,6523480.5
30629,5223389.0
30630,4763769.5
30631,6302463.5
30632,4098511.8
30633,5872097.5
30634,11944927.0
30635,9738114.0
30636,5553898.5
30637,9714658.0
30638,5998638.0
30639,8255773.0
30640,4498231.0
30641,8083423.5
30642,6743978.5
30643,8268772.0
30644,9631433.0
30645,7090959.0
30646,5226930.0
30647,4733910.0
30648,24745428.0
30649,2393096.2
30650,4981621.0
30651,3254632.0
30652,4444514.5
30653,7671808.0
30654,4529996.5
30655,13190138.0
30656,3782300.5
30657,6312057.0
30658,12069955.0
30659,4951691.0
30660,8914455.0
30661,6603929.5
30662,8706114.0
30663,16880896.0
30664,12638468.0
30665,6056661.5
30666,2683001.8
30667,4015213.0
30668,9743537.0
30669,4883030.0
30670,2416327.2
30671,7219855.0
30672,16134580.0
30673,10784807.0
30674,11626509.0
30675,2022641.8
30676,7013609.0
30677,4409852.5
30678,21804094.0
30679,5887826.5
30680,5103614.5
30681,2334251.8
30682,9039705.0
30683,9812390.0
30684,4841061.0
30685,7770291.0
30686,9548082.0
30687,5088739.0
30688,4521293.5
30689,16186001.0
30690,26048298.0
30691,4746707.5
30692,5882575.5
30693,12282141.0
30694,5714324.5
30695,7604639.5
30696,6815304.5
30697,12132036.0
30698,7262709.0
30699,6135214.0
30700,5043457.0
30701,9614481.0
30702,6439520.0
30703,3794592.8
30704,12116758.0
30705,9541358.0
30706,26533646.0
30707,3629701.2
30708,14916949.0
30709,5962440.5
30710,7816453.0
30711,4798092.5
30712,3932362.0
30713,6275093.5
30714,7067136.5
30715,3755578.2
30716,9867581.0
30717,6321750.0
30718,9193656.0
30719,15143889.0
30720,7315040.5
30721,6276458.0
30722,7842885.0
30723,6418246.0
30724,11973134.0
30725,6981715.5
30726,11889693.0
30727,10172627.0
30728,12238416.0
30729,3484409.2
30730,5636306.5
30731,6331261.5
30732,4859056.0
30733,10173542.0
30734,6823473.5
30735,5562243.0
30736,5179928.0
30737,6748206.5
30738,6026017.0
30739,4575675.0
30740,7140347.5
30741,11658037.0
30742,4084083.0
30743,5068794.5
30744,10103391.0
30745,7025328.5
30746,5668228.5
30747,16287847.0
30748,16003897.0
30749,5062044.0
30750,6707087.5
30751,3193011.2
30752,7588441.0
30753,10581562.0
30754,5641770.0
30755,4582989.5
30756,5611674.5
30757,5262569.0
30758,11122490.0
30759,6165055.0
30760,4225348.0
30761,9835190.0
30762,6740450.5
30763,13143100.0
30764,5984344.0
30765,5810573.5
30766,3415783.8
30767,9558978.0
30768,4780290.5
30769,7374284.0
30770,6002972.0
30771,2925806.2
30772,8614095.0
30773,8026572.0
30774,5553928.0
30775,13152168.0
30776,5893374.5
30777,6191669.0
30778,9371256.0
30779,6769635.5
30780,7916233.5
30781,6670438.0
30782,5774609.0
30783,5381114.0
30784,3556991.2
30785,5315487.0
30786,4197487.5
30787,6319133.5
30788,5425056.0
30789,7524740.0
30790,6545411.5
30791,10421688.0
30792,6934278.5
30793,12061175.0
30794,14867540.0
30795,11358831.0
30796,11217788.0
30797,15704862.0
30798,2687341.8
30799,10971612.0
30800,15272770.0
30801,6153701.5
30802,21166720.0
30803,3090373.5
30804,3615411.2
30805,16393950.0
30806,6884488.5
30807,6281991.0
30808,10720485.0
30809,5064299.0
30810,11803034.0
30811,4152822.5
30812,5320471.0
30813,5414835.5
30814,2525980.5
30815,3995709.0
30816,8392576.0
30817,1784554.2
30818,8131687.5
30819,7820985.5
30820,5196571.0
30821,26906244.0
30822,9154722.0
30823,7654975.0
30824,3570645.2
30825,5292149.5
30826,10688674.0
30827,5397205.0
30828,5446119.5
30829,5473507.0
30830,9179929.0
30831,6789301.0
30832,6037165.0
30833,5167101.0
30834,4066517.8
30835,7842647.0
30836,6510978.0
30837,5480390.0
30838,4428255.0
30839,6173417.0
30840,11962885.0
30841,11584155.0
30842,7180969.0
30843,5546015.5
30844,6039143.5
30845,10025688.0
30846,4288145.0
30847,5939055.5
30848,8405786.0
30849,4423213.0
30850,3860978.0
30851,4702389.0
30852,6853482.5
30853,4489592.5
30854,5799514.0
30855,8150456.5
30856,9396875.0
30857,2201442.2
30858,4301462.0
30859,5737726.5
30860,6030297.0
30861,8937344.0
30862,6682325.5
30863,5252024.5
30864,6256448.0
30865,10176346.0
30866,7499760.0
30867,5596348.0
30868,8688434.0
30869,5403673.0
30870,4689123.5
30871,8607745.0
30872,4716020.5
30873,3646877.5
30874,4883554.0
30875,6620949.5
30876,4998062.0
30877,10206320.0
30878,5612264.0
30879,10941143.0
30880,6206421.5
30881,1765305.9
30882,11848859.0
30883,3452784.2
30884,5679930.5
30885,5048238.5
30886,7441322.0
30887,5738915.5
30888,4324236.0
30889,5174214.0
30890,7328536.5
30891,3338533.2
30892,3413225.5
30893,4262764.5
30894,5662987.5
30895,4245480.0
30896,6386182.5
30897,7708303.0
30898,7135471.5
30899,6583792.5
30900,3422174.8
30901,6537650.0
30902,1894450.0
30903,7311161.5
30904,8198219.5
30905,5632349.0
30906,6495975.0
30907,13625485.0
30908,4142419.5
30909,14208078.0
30910,7268806.5
30911,4387975.0
30912,6488153.5
30913,18402756.0
30914,6206619.0
30915,7787520.0
30916,5321649.5
30917,9313945.0
30918,6684442.5
30919,4319746.5
30920,4973222.0
30921,3769252.2
30922,5512296.5
30923,3352836.5
30924,5017806.5
30925,14454050.0
30926,7243270.5
30927,7933439.0
30928,4712592.0
30929,5091556.5
30930,10863158.0
30931,11424924.0
30932,5061062.0
30933,4776568.5
30934,14789278.0
30935,6874583.5
30936,6716871.0
30937,8998819.0
30938,5371043.0
30939,9137680.0
30940,6739776.0
30941,6703873.5
30942,3493596.8
30943,6779419.0
30944,4984096.5
30945,3424155.8
30946,13957702.0
30947,6861039.5
30948,8295126.5
30949,6230926.5
30950,6080323.5
30951,16271019.0
30952,7589266.5
30953,10367850.0
30954,4781804.5
30955,6501721.0
30956,7487087.0
30957,5906858.0
30958,28514106.0
30959,8459155.0
30960,7716858.0
30961,8583495.0
30962,11208359.0
30963,3568235.5
30964,4192434.0
30965,7018581.0
30966,11647020.0
30967,11200412.0
30968,3115814.0
30969,3357117.8
30970,6283051.0
30971,10381093.0
30972,3447982.2
30973,4885011.0
30974,4997472.5
30975,7621805.5
30976,5165499.5
30977,7475796.0
30978,7397733.0
30979,3465260.0
30980,7232093.5
30981,5702663.0
30982,6763231.5
30983,3689334.0
30984,5695549.5
30985,3647403.2
30986,9856301.0
30987,10092978.0
30988,6314065.0
30989,7808500.5
30990,13240100.0
30991,9301817.0
30992,2563021.2
30993,7519464.5
30994,5131595.0
30995,7037528.0
30996,5769324.0
30997,7095198.5
30998,6451160.0
30999,6908605.0
31000,7929530.5
31001,6299243.5
31002,10242896.0
31003,9717885.0
31004,4287076.5
31005,2869826.0
31006,7702669.5
31007,4894113.5
31008,5368549.0
31009,6239309.5
31010,6539176.0
31011,4135872.2
31012,5738276.0
31013,6935630.5
31014,13150358.0
31015,7798075.5
31016,4074769.2
31017,9417767.0
31018,5348965.0
31019,4361732.5
31020,7307741.5
31021,12032806.0
31022,21559380.0
31023,9770573.0
31024,4743381.0
31025,6096926.0
31026,6112997.5
31027,4345806.0
31028,4499142.0
31029,9055846.0
31030,6648674.0
31031,10198813.0
31032,9659023.0
31033,8615397.0
31034,7286857.5
31035,10046293.0
31036,7139163.0
31037,27379424.0
31038,4255094.5
31039,9695920.0
31040,6008898.0
31041,4339456.0
31042,3409202.2
31043,6305509.5
31044,9446505.0
31045,7378325.0
31046,14351945.0
31047,7925438.0
31048,6234916.5
31049,4754769.0
31050,7649789.0
31051,6513456.5
31052,3540296.8
31053,18863878.0
31054,6233848.5
31055,5702230.5
31056,12498878.0
31057,5467553.0
31058,6907146.5
31059,2882075.0
31060,6994857.0
31061,6591779.5
31062,6480399.5
31063,3499586.2
31064,4965383.5
31065,9457325.0
31066,4347154.0
31067,8497135.0
31068,4036166.5
31069,4387807.0
31070,4642647.5
31071,3372258.0
31072,8394396.0
31073,1765305.9
31074,7526343.5
31075,6628104.0
31076,6755057.0
31077,5624578.5
31078,4154199.5
31079,4877024.0
31080,6702779.0
31081,2772030.5
31082,11034694.0
31083,5035480.0
31084,9394185.0
31085,12724684.0
31086,3659002.2
31087,4951723.0
31088,8103928.0
31089,6278092.0
31090,35372096.0
31091,3182862.5
31092,7008074.0
31093,6057421.0
31094,6348073.5
31095,5075146.5
31096,20141202.0
31097,11475688.0
31098,10218990.0
31099,21703646.0
31100,4911272.0
31101,3906587.0
31102,6032485.5
31103,10329485.0
31104,5315294.0
31105,8910136.0
31106,4324060.5
31107,7834863.0
31108,6910313.5
31109,5080299.5
31110,9207618.0
31111,11312149.0
31112,5804567.5
31113,3456058.2
31114,4690225.0
31115,5126356.0
31116,6234251.5
31117,6195893.5
31118,3657453.8
31119,3324333.0
31120,5513594.5
31121,6567610.5
31122,5900161.5
31123,4792284.5
31124,5209874.0
31125,12431426.0
31126,17416302.0
31127,5534233.5
31128,6214776.0
31129,5060776.5
31130,13050172.0
31131,7518974.5
31132,9346340.0
31133,10915335.0
31134,6190275.5
31135,9880918.0
31136,10024349.0
31137,4452950.5
31138,6915112.0
31139,3731533.8
31140,8419158.0
31141,7386496.5
31142,9562549.0
31143,5338594.0
31144,3673863.5
31145,5725534.0
31146,5431987.5
31147,13216434.0
31148,6025818.5
31149,1892935.4
31150,8509021.0
31151,4900597.0
31152,8242074.5
31153,5104069.5
31154,15602713.0
31155,6371751.5
31156,8463246.0
31157,3998009.0
31158,9466633.0
31159,6107038.5
31160,5438385.5
31161,3300610.2
31162,4464048.5
31163,5689303.0
31164,5997616.5
31165,6310334.5
31166,5868420.0
31167,8385770.0
31168,11318937.0
31169,8456974.0
31170,5614600.0
31171,12997974.0
31172,5001691.5
31173,10752273.0
31174,10051290.0
31175,16723576.0
31176,4796145.5
31177,8356445.5
31178,4117244.8
31179,4501366.0
31180,4054393.0
31181,8178155.0
31182,7148181.5
31183,8124819.0
31184,5230256.0
31185,4333616.5
31186,9019758.0
31187,3461618.8
31188,4702958.5
31189,4983669.5
31190,7409960.5
31191,12709652.0
31192,3811503.2
31193,5614559.5
31194,11759187.0
31195,7838987.0
31196,5095708.5
31197,14935074.0
31198,5756241.5
31199,6652896.5
31200,10655968.0
31201,3929373.2
31202,3668987.2
31203,6332148.0
31204,3512032.5
31205,8477464.0
31206,5733389.0
31207,4035102.2
31208,5008411.5
31209,3966089.5
31210,5676991.5
31211,7556420.5
31212,5199392.5
31213,11294501.0
31214,6786501.0
31215,4695814.0
31216,5706813.0
31217,7142978.0
31218,8363794.0
31219,3322054.5
31220,7421818.5
31221,3622472.5
31222,6982563.5
31223,9535752.0
31224,6860188.0
31225,11608014.0
31226,6178249.5
31227,9249121.0
31228,9681849.0
31229,4773461.0
31230,5449081.0
31231,4257736.0
31232,7230603.5
31233,6353675.5
31234,6617673.0
31235,5134851.5
31236,6326659.5
31237,11185935.0
31238,6731427.0
31239,13307990.0
31240,6595291.5
31241,6362955.5
31242,7132894.5
31243,3616623.0
31244,7151532.5
31245,8224574.5
31246,9876645.0
31247,5221037.5
31248,7079041.0
31249,9607635.0
31250,5822525.5
31251,6979102.5
31252,6201992.5
31253,8905273.0
31254,5797302.0
31255,12170061.0
31256,6776914.5
31257,4938196.5
31258,8876950.0
31259,11377274.0
31260,8143628.5
31261,23812220.0
31262,5632349.0
31263,6098305.5
31264,3654540.2
31265,11568639.0
31266,8151013.5
31267,3704736.8
31268,4123607.2
31269,8224987.5
31270,4229271.5
31271,5370147.0
31272,18499092.0
31273,7824722.5
31274,6177632.0
31275,6196782.0
31276,5622066.0
31277,4975666.0
31278,15048604.0
31279,14092105.0
31280,8247814.0
31281,6962067.0
31282,12177806.0
31283,6260224.5
